,first_file,second_file,similiar,P_value
6528,buy.net_www.camerafarm.com.au.csv,www.camerafarm.com.au_www.henrys.com.csv,1,0.5742574257425742
6543,buy.net_www.camerafarm.com.au.csv,www.camerafarm.com.au_www.mypriceindia.com.csv,1,0.1782178217821782
6558,buy.net_www.camerafarm.com.au.csv,www.shopbot.com.au_cammarkt.com.csv,1,0.07920792079207921
6570,buy.net_www.camerafarm.com.au.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.49504950495049505
6572,buy.net_www.camerafarm.com.au.csv,www.ilgs.net_www.shopbot.com.au.csv,1,0.1188118811881188
6573,buy.net_www.camerafarm.com.au.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.1782178217821782
6575,buy.net_www.camerafarm.com.au.csv,www.shopbot.com.au_www.priceme.co.nz.csv,1,0.0594059405940594
6583,buy.net_www.camerafarm.com.au.csv,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,1,0.09900990099009901
6587,buy.net_www.camerafarm.com.au.csv,www.ebay.com_www.mypriceindia.com.csv,1,0.07920792079207921
6593,buy.net_www.camerafarm.com.au.csv,www.ilgs.net_www.priceme.co.nz.csv,1,0.2376237623762376
6598,buy.net_www.camerafarm.com.au.csv,www.garricks.com.au_www.ebay.com.csv,1,0.1485148514851485
6628,buy.net_www.camerafarm.com.au.csv,www.garricks.com.au_www.priceme.co.nz.csv,1,0.2376237623762376
6637,buy.net_www.camerafarm.com.au.csv,www.garricks.com.au_www.shopbot.com.au.csv,1,0.09900990099009901
6644,buy.net_www.camerafarm.com.au.csv,www.camerafarm.com.au_www.ilgs.net.csv,1,0.38613861386138615
6649,buy.net_www.camerafarm.com.au.csv,www.camerafarm.com.au_www.shopbot.com.au.csv,1,0.16831683168316833
6658,buy.net_www.camerafarm.com.au.csv,www.priceme.co.nz_cammarkt.com.csv,1,0.13861386138613863
6669,buy.net_www.camerafarm.com.au.csv,www.camerafarm.com.au_www.priceme.co.nz.csv,1,0.40594059405940597
6673,www.camerafarm.com.au_www.price-hunt.com.csv,www.camerafarm.com.au_www.henrys.com.csv,1,0.5346534653465347
6688,www.camerafarm.com.au_www.price-hunt.com.csv,www.camerafarm.com.au_www.mypriceindia.com.csv,1,0.13861386138613863
6703,www.camerafarm.com.au_www.price-hunt.com.csv,www.shopbot.com.au_cammarkt.com.csv,1,0.09900990099009901
6715,www.camerafarm.com.au_www.price-hunt.com.csv,buy.net_www.camerafarm.com.au.csv,1,0.4752475247524752
6717,www.camerafarm.com.au_www.price-hunt.com.csv,www.ilgs.net_www.shopbot.com.au.csv,1,0.297029702970297
6718,www.camerafarm.com.au_www.price-hunt.com.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.22772277227722773
6720,www.camerafarm.com.au_www.price-hunt.com.csv,www.shopbot.com.au_www.priceme.co.nz.csv,1,0.16831683168316833
6728,www.camerafarm.com.au_www.price-hunt.com.csv,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,1,0.1188118811881188
6732,www.camerafarm.com.au_www.price-hunt.com.csv,www.ebay.com_www.mypriceindia.com.csv,1,0.27722772277227725
6738,www.camerafarm.com.au_www.price-hunt.com.csv,www.ilgs.net_www.priceme.co.nz.csv,1,0.3465346534653465
6743,www.camerafarm.com.au_www.price-hunt.com.csv,www.garricks.com.au_www.ebay.com.csv,1,0.27722772277227725
6745,www.camerafarm.com.au_www.price-hunt.com.csv,www.camerafarm.com.au_www.ebay.com.csv,1,0.07920792079207921
6773,www.camerafarm.com.au_www.price-hunt.com.csv,www.garricks.com.au_www.priceme.co.nz.csv,1,0.15841584158415842
6782,www.camerafarm.com.au_www.price-hunt.com.csv,www.garricks.com.au_www.shopbot.com.au.csv,1,0.0891089108910891
6789,www.camerafarm.com.au_www.price-hunt.com.csv,www.camerafarm.com.au_www.ilgs.net.csv,1,0.801980198019802
6794,www.camerafarm.com.au_www.price-hunt.com.csv,www.camerafarm.com.au_www.shopbot.com.au.csv,1,0.19801980198019803
6803,www.camerafarm.com.au_www.price-hunt.com.csv,www.priceme.co.nz_cammarkt.com.csv,1,0.15841584158415842
6804,www.camerafarm.com.au_www.price-hunt.com.csv,www.buzzillions.com_www.camerafarm.com.au.csv,1,0.0594059405940594
6814,www.camerafarm.com.au_www.price-hunt.com.csv,www.camerafarm.com.au_www.priceme.co.nz.csv,1,0.31683168316831684
6834,www.wexphotographic.com_www.pcconnection.com.csv,www.garricks.com.au_www.pcconnection.com.csv,1,0.06930693069306931
6933,www.wexphotographic.com_www.pcconnection.com.csv,www.henrys.com_www.pcconnection.com.csv,1,0.33663366336633666
6969,www.ilgs.net_www.shopbot.com.au.csv,www.mypriceindia.com_www.priceme.co.nz.csv,1,0.0891089108910891
7005,www.ilgs.net_www.shopbot.com.au.csv,buy.net_www.camerafarm.com.au.csv,1,0.12871287128712872
7006,www.ilgs.net_www.shopbot.com.au.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.19801980198019803
7008,www.ilgs.net_www.shopbot.com.au.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.7128712871287128
7010,www.ilgs.net_www.shopbot.com.au.csv,www.shopbot.com.au_www.priceme.co.nz.csv,1,0.07920792079207921
7022,www.ilgs.net_www.shopbot.com.au.csv,www.ebay.com_www.mypriceindia.com.csv,1,0.4752475247524752
7028,www.ilgs.net_www.shopbot.com.au.csv,www.ilgs.net_www.priceme.co.nz.csv,1,0.5742574257425742
7033,www.ilgs.net_www.shopbot.com.au.csv,www.garricks.com.au_www.ebay.com.csv,1,0.07920792079207921
7079,www.ilgs.net_www.shopbot.com.au.csv,www.camerafarm.com.au_www.ilgs.net.csv,1,0.40594059405940597
7105,www.camerafarm.com.au_www.garricks.com.au.csv,www.ebay.com_www.priceme.co.nz.csv,1,0.06930693069306931
7108,www.camerafarm.com.au_www.garricks.com.au.csv,www.camerafarm.com.au_www.henrys.com.csv,1,0.09900990099009901
7114,www.camerafarm.com.au_www.garricks.com.au.csv,www.mypriceindia.com_www.priceme.co.nz.csv,1,0.26732673267326734
7122,www.camerafarm.com.au_www.garricks.com.au.csv,www.gosale.com_www.eglobalcentral.co.uk.csv,1,0.21782178217821782
7141,www.camerafarm.com.au_www.garricks.com.au.csv,www.shopbot.com.au_www.mypriceindia.com.csv,1,0.1188118811881188
7150,www.camerafarm.com.au_www.garricks.com.au.csv,buy.net_www.camerafarm.com.au.csv,1,0.2376237623762376
7151,www.camerafarm.com.au_www.garricks.com.au.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.2376237623762376
7153,www.camerafarm.com.au_www.garricks.com.au.csv,www.ilgs.net_www.shopbot.com.au.csv,1,0.6039603960396039
7154,www.camerafarm.com.au_www.garricks.com.au.csv,buy.net_www.priceme.co.nz.csv,1,0.12871287128712872
7155,www.camerafarm.com.au_www.garricks.com.au.csv,www.shopbot.com.au_www.priceme.co.nz.csv,1,0.15841584158415842
7158,www.camerafarm.com.au_www.garricks.com.au.csv,www.camerafarm.com.au_www.gosale.com.csv,1,0.09900990099009901
7165,www.camerafarm.com.au_www.garricks.com.au.csv,www.garricks.com.au_www.gosale.com.csv,1,0.10891089108910891
7166,www.camerafarm.com.au_www.garricks.com.au.csv,buy.net_www.shopbot.com.au.csv,1,0.0594059405940594
7167,www.camerafarm.com.au_www.garricks.com.au.csv,www.ebay.com_www.mypriceindia.com.csv,1,0.6039603960396039
7173,www.camerafarm.com.au_www.garricks.com.au.csv,www.ilgs.net_www.priceme.co.nz.csv,1,0.45544554455445546
7178,www.camerafarm.com.au_www.garricks.com.au.csv,www.garricks.com.au_www.ebay.com.csv,1,0.2079207920792079
7180,www.camerafarm.com.au_www.garricks.com.au.csv,www.camerafarm.com.au_www.ebay.com.csv,1,0.26732673267326734
7208,www.camerafarm.com.au_www.garricks.com.au.csv,www.garricks.com.au_www.priceme.co.nz.csv,1,0.07920792079207921
7224,www.camerafarm.com.au_www.garricks.com.au.csv,www.camerafarm.com.au_www.ilgs.net.csv,1,0.3069306930693069
7238,www.camerafarm.com.au_www.garricks.com.au.csv,www.priceme.co.nz_cammarkt.com.csv,1,0.0594059405940594
7239,www.camerafarm.com.au_www.garricks.com.au.csv,www.buzzillions.com_www.camerafarm.com.au.csv,1,0.19801980198019803
7267,buy.net_www.priceme.co.nz.csv,www.gosale.com_www.eglobalcentral.co.uk.csv,1,0.7722772277227723
7299,buy.net_www.priceme.co.nz.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.1188118811881188
7311,buy.net_www.priceme.co.nz.csv,buy.net_www.shopbot.com.au.csv,1,0.4752475247524752
7404,www.shopbot.com.au_www.priceme.co.nz.csv,www.mypriceindia.com_www.priceme.co.nz.csv,1,0.1188118811881188
7431,www.shopbot.com.au_www.priceme.co.nz.csv,www.shopbot.com.au_www.mypriceindia.com.csv,1,0.06930693069306931
7440,www.shopbot.com.au_www.priceme.co.nz.csv,buy.net_www.camerafarm.com.au.csv,1,0.06930693069306931
7441,www.shopbot.com.au_www.priceme.co.nz.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.13861386138613863
7443,www.shopbot.com.au_www.priceme.co.nz.csv,www.ilgs.net_www.shopbot.com.au.csv,1,0.0891089108910891
7444,www.shopbot.com.au_www.priceme.co.nz.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.13861386138613863
7463,www.shopbot.com.au_www.priceme.co.nz.csv,www.ilgs.net_www.priceme.co.nz.csv,1,0.0594059405940594
